svg_z_enc_within_resid,prop_total_resid,prop_relations_resid,prop_objects_resid
-2.1987822455523585,-0.6567837483658745,-0.5458472142876327,-0.650245006335743
0.2288822645546199,0.13514222209350935,0.42624012210720763,0.027244297072392065
0.45409057469283287,0.16652367394882206,0.04648601690235021,0.25239199930805245
-0.41676301107887664,0.11496929759982277,0.06457904325919661,0.19847734508165282
0.4041975025378704,-0.007130436133486517,-0.0779978166380898,0.04290111912857808
2.3568277342961697,0.14292950612778288,0.18983407587115375,0.09914567362726556
-0.2653076710985514,0.20365256182788338,0.2877835981370689,0.23171340001148477
-0.09496786981249034,0.07265080393876633,-0.12103937310559426,0.13895112462876302
1.0067454161808334,-0.14906696466988967,-0.15807246173229073,-0.1465032378974207
0.6733981349258458,0.2541820686746613,0.17805653190241888,0.16827012308402833
-1.6734446117767412,-0.22452582577526814,-0.5546127997984955,0.03498377691589982
-1.2625848309272298,-0.1713732716319013,-0.1813787331047464,-0.06655083919243343
-1.0649273289632992,0.24390855068343575,0.13054308170020046,0.2436213965153866
0.2180405503570461,-0.07161118075954431,-0.12257556807936065,-0.015563777296376702
0.7132054577797462,-0.21512396645863208,-0.24578049574105276,-0.06572229080236214
-0.6159143445280342,-0.09069705078243695,0.05689737428727548,-0.09163151553158366
0.9029190259847626,-0.22899641787312286,-0.2305151143705514,-0.1430481103532638
0.34410727846543404,-0.19552890735831485,-0.08099438257800662,-0.27663642840695
-1.4446621457265534,-0.14124573424728704,0.3723646537623345,-0.19587298528570152
0.3192736264044651,0.2385370650351616,0.3729149195226944,0.1270731874299046
0.5646297804033817,-0.03807416957946985,-0.003159314314113315,0.00616475884178147
-0.44452379254290525,-0.018539382832462925,-0.005902755327126474,-0.10173815991933266
-0.6367866476858453,-0.18412541622358902,-0.36483486948206184,-0.19891929506986505
-0.3773751433587078,-0.08389381408050767,-0.40404620049709944,-0.06445751168262925
1.2158478131676382,0.2320490109856077,0.25322526942448564,0.24868201044454352
0.10070907233375606,0.24493314906045216,0.3732131015535737,0.055162171334833476
-0.2642944698735194,0.0501326879052586,-0.1254456031294499,0.19765427753426945
-1.6344770983711454,-0.0088348191737595,0.3268763631260082,-0.22313503396358392
2.3573247577042107,0.2493544172956439,0.16747159041620474,0.2605195946455794
1.8759089776476288,-0.2952400839621999,-0.637177916417668,-0.1799836182601522
0.247184090831852,0.20601247963012148,0.41198949867266943,-0.018891639691795636
-0.6055377546823535,0.04719325667570062,0.377768972692347,-0.004935362079110939
1.1658168409688845,-0.1502462936276393,-0.15667827268652068,-0.18251349040911258
1.1968845502874688,-0.030454709774870747,-0.2548192566085649,0.15710336855591323
0.20353174327382254,-0.29888674269010884,-0.38846690323787714,-0.22827993020392057
0.12236182736312876,0.1872388858956997,0.2918938276421862,0.25175164882733514
